,cnty_fips,display_name,Y,theme_range,gender,race,year
186,48373,"""Polk, (TX)""",-1.0,,2,3,2012-2014
187,48375,"""Potter, (TX)""",-1.0,,2,3,2012-2014
188,48377,"""Presidio, (TX)""",-1.0,,2,3,2012-2014
189,48379,"""Rains, (TX)""",-1.0,,2,3,2012-2014
190,48381,"""Randall, (TX)""",-1.0,,2,3,2012-2014
191,48383,"""Reagan, (TX)""",-1.0,,2,3,2012-2014
192,48385,"""Real, (TX)""",-1.0,,2,3,2012-2014
193,48387,"""Red River, (TX)""",-1.0,,2,3,2012-2014
194,48389,"""Reeves, (TX)""",-1.0,,2,3,2012-2014
195,48391,"""Refugio, (TX)""",-1.0,,2,3,2012-2014
196,48393,"""Roberts, (TX)""",-1.0,,2,3,2012-2014
197,48395,"""Robertson, (TX)""",-1.0,,2,3,2012-2014
198,48397,"""Rockwall, (TX)""",-1.0,,2,3,2012-2014
199,48399,"""Runnels, (TX)""",-1.0,,2,3,2012-2014
200,48401,"""Rusk, (TX)""",-1.0,,2,3,2012-2014
201,48403,"""Sabine, (TX)""",-1.0,,2,3,2012-2014
202,48405,"""San Augustine, (TX)""",-1.0,,2,3,2012-2014
203,48407,"""San Jacinto, (TX)""",-1.0,,2,3,2012-2014
204,48409,"""San Patricio, (TX)""",-1.0,,2,3,2012-2014
205,48411,"""San Saba, (TX)""",-1.0,,2,3,2012-2014
206,48413,"""Schleicher, (TX)""",-1.0,,2,3,2012-2014
207,48415,"""Scurry, (TX)""",-1.0,,2,3,2012-2014
208,48417,"""Shackelford, (TX)""",-1.0,,2,3,2012-2014
209,48419,"""Shelby, (TX)""",-1.0,,2,3,2012-2014
210,48421,"""Sherman, (TX)""",-1.0,,2,3,2012-2014
211,48423,"""Smith, (TX)""",-1.0,,2,3,2012-2014
212,48425,"""Somervell, (TX)""",-1.0,,2,3,2012-2014
213,48427,"""Starr, (TX)""",25.1,23.8 - 27.1 (3),2,3,2012-2014
214,48429,"""Stephens, (TX)""",-1.0,,2,3,2012-2014
215,48431,"""Sterling, (TX)""",-1.0,,2,3,2012-2014
216,48433,"""Stonewall, (TX)""",-1.0,,2,3,2012-2014
217,48435,"""Sutton, (TX)""",-1.0,,2,3,2012-2014
218,48437,"""Swisher, (TX)""",-1.0,,2,3,2012-2014
219,48439,"""Tarrant, (TX)""",6.5,6.5 - 13.4 (4),2,3,2012-2014
220,48441,"""Taylor, (TX)""",-1.0,,2,3,2012-2014
221,48443,"""Terrell, (TX)""",-1.0,,2,3,2012-2014
222,48445,"""Terry, (TX)""",-1.0,,2,3,2012-2014
223,48447,"""Throckmorton, (TX)""",-1.0,,2,3,2012-2014
224,48449,"""Titus, (TX)""",-1.0,,2,3,2012-2014
225,48451,"""Tom Green, (TX)""",-1.0,,2,3,2012-2014
226,48453,"""Travis, (TX)""",20.3,17.4 - 23.7 (4),2,3,2012-2014
227,48455,"""Trinity, (TX)""",-1.0,,2,3,2012-2014
228,48457,"""Tyler, (TX)""",-1.0,,2,3,2012-2014
229,48459,"""Upshur, (TX)""",-1.0,,2,3,2012-2014
230,48461,"""Upton, (TX)""",-1.0,,2,3,2012-2014
231,48463,"""Uvalde, (TX)""",-1.0,,2,3,2012-2014
232,48465,"""Val Verde, (TX)""",27.1,23.8 - 27.1 (3),2,3,2012-2014
233,48467,"""Van Zandt, (TX)""",-1.0,,2,3,2012-2014
234,48469,"""Victoria, (TX)""",-1.0,,2,3,2012-2014
235,48471,"""Walker, (TX)""",-1.0,,2,3,2012-2014
236,48473,"""Waller, (TX)""",-1.0,,2,3,2012-2014
237,48475,"""Ward, (TX)""",-1.0,,2,3,2012-2014
238,48477,"""Washington, (TX)""",-1.0,,2,3,2012-2014
239,48479,"""Webb, (TX)""",19.6,17.4 - 23.7 (4),2,3,2012-2014
240,48481,"""Wharton, (TX)""",-1.0,,2,3,2012-2014
241,48483,"""Wheeler, (TX)""",-1.0,,2,3,2012-2014
242,48485,"""Wichita, (TX)""",-1.0,,2,3,2012-2014
243,48487,"""Wilbarger, (TX)""",-1.0,,2,3,2012-2014
244,48489,"""Willacy, (TX)""",-1.0,,2,3,2012-2014
245,48491,"""Williamson, (TX)""",-1.0,,2,3,2012-2014
246,48493,"""Wilson, (TX)""",-1.0,,2,3,2012-2014
247,48495,"""Winkler, (TX)""",-1.0,,2,3,2012-2014
248,48497,"""Wise, (TX)""",-1.0,,2,3,2012-2014
249,48499,"""Wood, (TX)""",-1.0,,2,3,2012-2014
250,48501,"""Yoakum, (TX)""",-1.0,,2,3,2012-2014
251,48503,"""Young, (TX)""",-1.0,,2,3,2012-2014
252,48505,"""Zapata, (TX)""",-1.0,,2,3,2012-2014
253,48507,"""Zavala, (TX)""",52.7,27.2 - 93.3 (3),2,3,2012-2014
0,48001,"""Anderson, (TX)""",15.0,13.4 - 15.3 (35),2,1,2012-2014
1,48003,"""Andrews, (TX)""",16.2,15.4 - 17.4 (36),2,1,2012-2014
2,48005,"""Angelina, (TX)""",17.9,17.5 - 20.2 (31),2,1,2012-2014
3,48007,"""Aransas, (TX)""",13.9,13.4 - 15.3 (35),2,1,2012-2014
4,48009,"""Archer, (TX)""",-1.0,,2,1,2012-2014
5,48011,"""Armstrong, (TX)""",-1.0,,2,1,2012-2014
6,48013,"""Atascosa, (TX)""",10.3,6.9 - 13.3 (34),2,1,2012-2014
7,48015,"""Austin, (TX)""",16.9,15.4 - 17.4 (36),2,1,2012-2014
8,48017,"""Bailey, (TX)""",20.0,17.5 - 20.2 (31),2,1,2012-2014
9,48019,"""Bandera, (TX)""",11.3,6.9 - 13.3 (34),2,1,2012-2014
10,48021,"""Bastrop, (TX)""",17.8,17.5 - 20.2 (31),2,1,2012-2014
11,48023,"""Baylor, (TX)""",30.1,20.3 - 38.7 (34),2,1,2012-2014
12,48025,"""Bee, (TX)""",25.2,20.3 - 38.7 (34),2,1,2012-2014
13,48027,"""Bell, (TX)""",16.8,15.4 - 17.4 (36),2,1,2012-2014
14,48029,"""Bexar, (TX)""",13.3,6.9 - 13.3 (34),2,1,2012-2014
15,48031,"""Blanco, (TX)""",13.8,13.4 - 15.3 (35),2,1,2012-2014
16,48033,"""Borden, (TX)""",-1.0,,2,1,2012-2014
17,48035,"""Bosque, (TX)""",17.2,15.4 - 17.4 (36),2,1,2012-2014
18,48037,"""Bowie, (TX)""",18.1,17.5 - 20.2 (31),2,1,2012-2014
19,48039,"""Brazoria, (TX)""",18.5,17.5 - 20.2 (31),2,1,2012-2014
20,48041,"""Brazos, (TX)""",14.9,13.4 - 15.3 (35),2,1,2012-2014
21,48043,"""Brewster, (TX)""",-1.0,,2,1,2012-2014
22,48045,"""Briscoe, (TX)""",-1.0,,2,1,2012-2014
23,48047,"""Brooks, (TX)""",-1.0,,2,1,2012-2014
24,48049,"""Brown, (TX)""",15.0,13.4 - 15.3 (35),2,1,2012-2014
25,48051,"""Burleson, (TX)""",17.4,15.4 - 17.4 (36),2,1,2012-2014
26,48053,"""Burnet, (TX)""",12.0,6.9 - 13.3 (34),2,1,2012-2014
27,48055,"""Caldwell, (TX)""",13.8,13.4 - 15.3 (35),2,1,2012-2014
28,48057,"""Calhoun, (TX)""",9.2,6.9 - 13.3 (34),2,1,2012-2014
29,48059,"""Callahan, (TX)""",11.4,6.9 - 13.3 (34),2,1,2012-2014
30,48061,"""Cameron, (TX)""",14.2,13.4 - 15.3 (35),2,1,2012-2014
31,48063,"""Camp, (TX)""",-1.0,,2,1,2012-2014
32,48065,"""Carson, (TX)""",-1.0,,2,1,2012-2014
33,48067,"""Cass, (TX)""",19.6,17.5 - 20.2 (31),2,1,2012-2014
34,48069,"""Castro, (TX)""",-1.0,,2,1,2012-2014
35,48071,"""Chambers, (TX)""",11.8,6.9 - 13.3 (34),2,1,2012-2014
36,48073,"""Cherokee, (TX)""",10.7,6.9 - 13.3 (34),2,1,2012-2014
37,48075,"""Childress, (TX)""",-1.0,,2,1,2012-2014
38,48077,"""Clay, (TX)""",14.3,13.4 - 15.3 (35),2,1,2012-2014
39,48079,"""Cochran, (TX)""",-1.0,,2,1,2012-2014
40,48081,"""Coke, (TX)""",-1.0,,2,1,2012-2014
41,48083,"""Coleman, (TX)""",-1.0,,2,1,2012-2014
42,48085,"""Collin, (TX)""",14.1,13.4 - 15.3 (35),2,1,2012-2014
43,48087,"""Collingsworth, (TX)""",-1.0,,2,1,2012-2014
44,48089,"""Colorado, (TX)""",18.0,17.5 - 20.2 (31),2,1,2012-2014
45,48091,"""Comal, (TX)""",12.3,6.9 - 13.3 (34),2,1,2012-2014
46,48093,"""Comanche, (TX)""",9.5,6.9 - 13.3 (34),2,1,2012-2014
47,48095,"""Concho, (TX)""",-1.0,,2,1,2012-2014
48,48097,"""Cooke, (TX)""",14.0,13.4 - 15.3 (35),2,1,2012-2014
49,48099,"""Coryell, (TX)""",16.5,15.4 - 17.4 (36),2,1,2012-2014
50,48101,"""Cottle, (TX)""",-1.0,,2,1,2012-2014
51,48103,"""Crane, (TX)""",-1.0,,2,1,2012-2014
52,48105,"""Crockett, (TX)""",-1.0,,2,1,2012-2014
53,48107,"""Crosby, (TX)""",-1.0,,2,1,2012-2014
54,48109,"""Culberson, (TX)""",-1.0,,2,1,2012-2014
55,48111,"""Dallam, (TX)""",-1.0,,2,1,2012-2014
56,48113,"""Dallas, (TX)""",14.2,13.4 - 15.3 (35),2,1,2012-2014
57,48115,"""Dawson, (TX)""",18.6,17.5 - 20.2 (31),2,1,2012-2014
58,48117,"""Deaf Smith, (TX)""",12.6,6.9 - 13.3 (34),2,1,2012-2014
59,48119,"""Delta, (TX)""",23.1,20.3 - 38.7 (34),2,1,2012-2014
60,48121,"""Denton, (TX)""",14.7,13.4 - 15.3 (35),2,1,2012-2014
61,48123,"""DeWitt, (TX)""",15.2,13.4 - 15.3 (35),2,1,2012-2014
62,48125,"""Dickens, (TX)""",-1.0,,2,1,2012-2014
63,48127,"""Dimmit, (TX)""",19.5,17.5 - 20.2 (31),2,1,2012-2014
64,48129,"""Donley, (TX)""",-1.0,,2,1,2012-2014
65,48131,"""Duval, (TX)""",24.4,20.3 - 38.7 (34),2,1,2012-2014
66,48133,"""Eastland, (TX)""",15.2,13.4 - 15.3 (35),2,1,2012-2014
67,48135,"""Ector, (TX)""",20.4,20.3 - 38.7 (34),2,1,2012-2014
68,48137,"""Edwards, (TX)""",-1.0,,2,1,2012-2014
69,48139,"""Ellis, (TX)""",14.4,13.4 - 15.3 (35),2,1,2012-2014
70,48141,"""El Paso, (TX)""",10.4,6.9 - 13.3 (34),2,1,2012-2014
71,48143,"""Erath, (TX)""",16.9,15.4 - 17.4 (36),2,1,2012-2014
72,48145,"""Falls, (TX)""",18.8,17.5 - 20.2 (31),2,1,2012-2014
73,48147,"""Fannin, (TX)""",17.4,15.4 - 17.4 (36),2,1,2012-2014
74,48149,"""Fayette, (TX)""",14.0,13.4 - 15.3 (35),2,1,2012-2014
75,48151,"""Fisher, (TX)""",-1.0,,2,1,2012-2014
76,48153,"""Floyd, (TX)""",-1.0,,2,1,2012-2014
77,48155,"""Foard, (TX)""",-1.0,,2,1,2012-2014
78,48157,"""Fort Bend, (TX)""",13.1,6.9 - 13.3 (34),2,1,2012-2014
79,48159,"""Franklin, (TX)""",26.0,20.3 - 38.7 (34),2,1,2012-2014
80,48161,"""Freestone, (TX)""",12.1,6.9 - 13.3 (34),2,1,2012-2014
81,48163,"""Frio, (TX)""",33.6,20.3 - 38.7 (34),2,1,2012-2014
82,48165,"""Gaines, (TX)""",-1.0,,2,1,2012-2014
83,48167,"""Galveston, (TX)""",17.1,15.4 - 17.4 (36),2,1,2012-2014
84,48169,"""Garza, (TX)""",-1.0,,2,1,2012-2014
85,48171,"""Gillespie, (TX)""",11.2,6.9 - 13.3 (34),2,1,2012-2014
86,48173,"""Glasscock, (TX)""",-1.0,,2,1,2012-2014
87,48175,"""Goliad, (TX)""",23.7,20.3 - 38.7 (34),2,1,2012-2014
88,48177,"""Gonzales, (TX)""",13.8,13.4 - 15.3 (35),2,1,2012-2014
89,48179,"""Gray, (TX)""",15.6,15.4 - 17.4 (36),2,1,2012-2014
90,48181,"""Grayson, (TX)""",19.9,17.5 - 20.2 (31),2,1,2012-2014
91,48183,"""Gregg, (TX)""",17.4,15.4 - 17.4 (36),2,1,2012-2014
92,48185,"""Grimes, (TX)""",12.8,6.9 - 13.3 (34),2,1,2012-2014
93,48187,"""Guadalupe, (TX)""",12.5,6.9 - 13.3 (34),2,1,2012-2014
94,48189,"""Hale, (TX)""",12.1,6.9 - 13.3 (34),2,1,2012-2014
95,48191,"""Hall, (TX)""",-1.0,,2,1,2012-2014
96,48193,"""Hamilton, (TX)""",37.0,20.3 - 38.7 (34),2,1,2012-2014
97,48195,"""Hansford, (TX)""",-1.0,,2,1,2012-2014
98,48197,"""Hardeman, (TX)""",-1.0,,2,1,2012-2014
99,48199,"""Hardin, (TX)""",15.5,15.4 - 17.4 (36),2,1,2012-2014
100,48201,"""Harris, (TX)""",16.1,15.4 - 17.4 (36),2,1,2012-2014
101,48203,"""Harrison, (TX)""",17.1,15.4 - 17.4 (36),2,1,2012-2014
102,48205,"""Hartley, (TX)""",-1.0,,2,1,2012-2014
103,48207,"""Haskell, (TX)""",-1.0,,2,1,2012-2014
104,48209,"""Hays, (TX)""",14.7,13.4 - 15.3 (35),2,1,2012-2014
105,48211,"""Hemphill, (TX)""",-1.0,,2,1,2012-2014
106,48213,"""Henderson, (TX)""",25.7,20.3 - 38.7 (34),2,1,2012-2014
107,48215,"""Hidalgo, (TX)""",20.3,20.3 - 38.7 (34),2,1,2012-2014
108,48217,"""Hill, (TX)""",18.0,17.5 - 20.2 (31),2,1,2012-2014
109,48219,"""Hockley, (TX)""",17.8,17.5 - 20.2 (31),2,1,2012-2014
110,48221,"""Hood, (TX)""",11.9,6.9 - 13.3 (34),2,1,2012-2014
111,48223,"""Hopkins, (TX)""",18.0,17.5 - 20.2 (31),2,1,2012-2014
112,48225,"""Houston, (TX)""",20.3,20.3 - 38.7 (34),2,1,2012-2014
113,48227,"""Howard, (TX)""",22.5,20.3 - 38.7 (34),2,1,2012-2014
114,48229,"""Hudspeth, (TX)""",-1.0,,2,1,2012-2014
115,48231,"""Hunt, (TX)""",16.9,15.4 - 17.4 (36),2,1,2012-2014
116,48233,"""Hutchinson, (TX)""",12.1,6.9 - 13.3 (34),2,1,2012-2014
117,48235,"""Irion, (TX)""",-1.0,,2,1,2012-2014
118,48237,"""Jack, (TX)""",38.7,20.3 - 38.7 (34),2,1,2012-2014
119,48239,"""Jackson, (TX)""",13.8,13.4 - 15.3 (35),2,1,2012-2014
120,48241,"""Jasper, (TX)""",17.0,15.4 - 17.4 (36),2,1,2012-2014
121,48243,"""Jeff Davis, (TX)""",-1.0,,2,1,2012-2014
122,48245,"""Jefferson, (TX)""",16.7,15.4 - 17.4 (36),2,1,2012-2014
123,48247,"""Jim Hogg, (TX)""",-1.0,,2,1,2012-2014
124,48249,"""Jim Wells, (TX)""",29.6,20.3 - 38.7 (34),2,1,2012-2014
125,48251,"""Johnson, (TX)""",21.8,20.3 - 38.7 (34),2,1,2012-2014
126,48253,"""Jones, (TX)""",20.8,20.3 - 38.7 (34),2,1,2012-2014
127,48255,"""Karnes, (TX)""",11.8,6.9 - 13.3 (34),2,1,2012-2014
128,48257,"""Kaufman, (TX)""",17.3,15.4 - 17.4 (36),2,1,2012-2014
129,48259,"""Kendall, (TX)""",10.3,6.9 - 13.3 (34),2,1,2012-2014
130,48261,"""Kenedy, (TX)""",-1.0,,2,1,2012-2014
131,48263,"""Kent, (TX)""",-1.0,,2,1,2012-2014
132,48265,"""Kerr, (TX)""",12.4,6.9 - 13.3 (34),2,1,2012-2014
133,48267,"""Kimble, (TX)""",-1.0,,2,1,2012-2014
134,48269,"""King, (TX)""",-1.0,,2,1,2012-2014
135,48271,"""Kinney, (TX)""",-1.0,,2,1,2012-2014
136,48273,"""Kleberg, (TX)""",29.0,20.3 - 38.7 (34),2,1,2012-2014
137,48275,"""Knox, (TX)""",-1.0,,2,1,2012-2014
138,48277,"""Lamar, (TX)""",15.5,15.4 - 17.4 (36),2,1,2012-2014
139,48279,"""Lamb, (TX)""",14.6,13.4 - 15.3 (35),2,1,2012-2014
140,48281,"""Lampasas, (TX)""",21.5,20.3 - 38.7 (34),2,1,2012-2014
141,48283,"""La Salle, (TX)""",-1.0,,2,1,2012-2014
142,48285,"""Lavaca, (TX)""",6.9,6.9 - 13.3 (34),2,1,2012-2014
143,48287,"""Lee, (TX)""",17.2,15.4 - 17.4 (36),2,1,2012-2014
144,48289,"""Leon, (TX)""",17.4,15.4 - 17.4 (36),2,1,2012-2014
145,48291,"""Liberty, (TX)""",18.9,17.5 - 20.2 (31),2,1,2012-2014
146,48293,"""Limestone, (TX)""",12.7,6.9 - 13.3 (34),2,1,2012-2014
147,48295,"""Lipscomb, (TX)""",-1.0,,2,1,2012-2014
148,48297,"""Live Oak, (TX)""",17.7,17.5 - 20.2 (31),2,1,2012-2014
149,48299,"""Llano, (TX)""",9.9,6.9 - 13.3 (34),2,1,2012-2014
150,48301,"""Loving, (TX)""",-1.0,,2,1,2012-2014
151,48303,"""Lubbock, (TX)""",17.4,15.4 - 17.4 (36),2,1,2012-2014
152,48305,"""Lynn, (TX)""",-1.0,,2,1,2012-2014
153,48307,"""McCulloch, (TX)""",-1.0,,2,1,2012-2014
154,48309,"""McLennan, (TX)""",14.2,13.4 - 15.3 (35),2,1,2012-2014
155,48311,"""McMullen, (TX)""",-1.0,,2,1,2012-2014
156,48313,"""Madison, (TX)""",22.4,20.3 - 38.7 (34),2,1,2012-2014
157,48315,"""Marion, (TX)""",-1.0,,2,1,2012-2014
158,48317,"""Martin, (TX)""",-1.0,,2,1,2012-2014
159,48319,"""Mason, (TX)""",-1.0,,2,1,2012-2014
160,48321,"""Matagorda, (TX)""",19.3,17.5 - 20.2 (31),2,1,2012-2014
161,48323,"""Maverick, (TX)""",18.8,17.5 - 20.2 (31),2,1,2012-2014
162,48325,"""Medina, (TX)""",14.3,13.4 - 15.3 (35),2,1,2012-2014
163,48327,"""Menard, (TX)""",-1.0,,2,1,2012-2014
164,48329,"""Midland, (TX)""",14.0,13.4 - 15.3 (35),2,1,2012-2014
165,48331,"""Milam, (TX)""",15.3,13.4 - 15.3 (35),2,1,2012-2014
166,48333,"""Mills, (TX)""",-1.0,,2,1,2012-2014
167,48335,"""Mitchell, (TX)""",-1.0,,2,1,2012-2014
168,48337,"""Montague, (TX)""",21.0,20.3 - 38.7 (34),2,1,2012-2014
169,48339,"""Montgomery, (TX)""",20.6,20.3 - 38.7 (34),2,1,2012-2014
170,48341,"""Moore, (TX)""",18.5,17.5 - 20.2 (31),2,1,2012-2014
171,48343,"""Morris, (TX)""",12.9,6.9 - 13.3 (34),2,1,2012-2014
172,48345,"""Motley, (TX)""",-1.0,,2,1,2012-2014
173,48347,"""Nacogdoches, (TX)""",15.1,13.4 - 15.3 (35),2,1,2012-2014
174,48349,"""Navarro, (TX)""",14.5,13.4 - 15.3 (35),2,1,2012-2014
175,48351,"""Newton, (TX)""",15.7,15.4 - 17.4 (36),2,1,2012-2014
176,48353,"""Nolan, (TX)""",34.5,20.3 - 38.7 (34),2,1,2012-2014
177,48355,"""Nueces, (TX)""",18.6,17.5 - 20.2 (31),2,1,2012-2014
178,48357,"""Ochiltree, (TX)""",-1.0,,2,1,2012-2014
179,48359,"""Oldham, (TX)""",-1.0,,2,1,2012-2014
180,48361,"""Orange, (TX)""",16.3,15.4 - 17.4 (36),2,1,2012-2014
181,48363,"""Palo Pinto, (TX)""",21.6,20.3 - 38.7 (34),2,1,2012-2014
182,48365,"""Panola, (TX)""",25.4,20.3 - 38.7 (34),2,1,2012-2014
183,48367,"""Parker, (TX)""",12.6,6.9 - 13.3 (34),2,1,2012-2014
184,48369,"""Parmer, (TX)""",-1.0,,2,1,2012-2014
185,48371,"""Pecos, (TX)""",24.3,20.3 - 38.7 (34),2,1,2012-2014
186,48373,"""Polk, (TX)""",11.6,6.9 - 13.3 (34),2,1,2012-2014
187,48375,"""Potter, (TX)""",12.6,6.9 - 13.3 (34),2,1,2012-2014
188,48377,"""Presidio, (TX)""",-1.0,,2,1,2012-2014
189,48379,"""Rains, (TX)""",16.5,15.4 - 17.4 (36),2,1,2012-2014
190,48381,"""Randall, (TX)""",11.5,6.9 - 13.3 (34),2,1,2012-2014
191,48383,"""Reagan, (TX)""",-1.0,,2,1,2012-2014
192,48385,"""Real, (TX)""",-1.0,,2,1,2012-2014
193,48387,"""Red River, (TX)""",18.9,17.5 - 20.2 (31),2,1,2012-2014
194,48389,"""Reeves, (TX)""",-1.0,,2,1,2012-2014
195,48391,"""Refugio, (TX)""",15.4,15.4 - 17.4 (36),2,1,2012-2014
196,48393,"""Roberts, (TX)""",-1.0,,2,1,2012-2014
197,48395,"""Robertson, (TX)""",22.7,20.3 - 38.7 (34),2,1,2012-2014
198,48397,"""Rockwall, (TX)""",14.4,13.4 - 15.3 (35),2,1,2012-2014
199,48399,"""Runnels, (TX)""",16.7,15.4 - 17.4 (36),2,1,2012-2014
200,48401,"""Rusk, (TX)""",20.0,17.5 - 20.2 (31),2,1,2012-2014
201,48403,"""Sabine, (TX)""",11.8,6.9 - 13.3 (34),2,1,2012-2014
202,48405,"""San Augustine, (TX)""",14.3,13.4 - 15.3 (35),2,1,2012-2014
203,48407,"""San Jacinto, (TX)""",19.1,17.5 - 20.2 (31),2,1,2012-2014
204,48409,"""San Patricio, (TX)""",19.8,17.5 - 20.2 (31),2,1,2012-2014
205,48411,"""San Saba, (TX)""",-1.0,,2,1,2012-2014
206,48413,"""Schleicher, (TX)""",-1.0,,2,1,2012-2014
207,48415,"""Scurry, (TX)""",14.2,13.4 - 15.3 (35),2,1,2012-2014
208,48417,"""Shackelford, (TX)""",-1.0,,2,1,2012-2014
209,48419,"""Shelby, (TX)""",17.0,15.4 - 17.4 (36),2,1,2012-2014
210,48421,"""Sherman, (TX)""",-1.0,,2,1,2012-2014
211,48423,"""Smith, (TX)""",17.0,15.4 - 17.4 (36),2,1,2012-2014
212,48425,"""Somervell, (TX)""",-1.0,,2,1,2012-2014
213,48427,"""Starr, (TX)""",14.7,13.4 - 15.3 (35),2,1,2012-2014
214,48429,"""Stephens, (TX)""",20.7,20.3 - 38.7 (34),2,1,2012-2014
215,48431,"""Sterling, (TX)""",-1.0,,2,1,2012-2014
216,48433,"""Stonewall, (TX)""",-1.0,,2,1,2012-2014
217,48435,"""Sutton, (TX)""",-1.0,,2,1,2012-2014
218,48437,"""Swisher, (TX)""",-1.0,,2,1,2012-2014
219,48439,"""Tarrant, (TX)""",14.6,13.4 - 15.3 (35),2,1,2012-2014
220,48441,"""Taylor, (TX)""",15.3,13.4 - 15.3 (35),2,1,2012-2014
221,48443,"""Terrell, (TX)""",-1.0,,2,1,2012-2014
222,48445,"""Terry, (TX)""",33.8,20.3 - 38.7 (34),2,1,2012-2014
223,48447,"""Throckmorton, (TX)""",-1.0,,2,1,2012-2014
224,48449,"""Titus, (TX)""",24.6,20.3 - 38.7 (34),2,1,2012-2014
225,48451,"""Tom Green, (TX)""",13.3,6.9 - 13.3 (34),2,1,2012-2014
226,48453,"""Travis, (TX)""",15.3,13.4 - 15.3 (35),2,1,2012-2014
227,48455,"""Trinity, (TX)""",21.0,20.3 - 38.7 (34),2,1,2012-2014
228,48457,"""Tyler, (TX)""",18.9,17.5 - 20.2 (31),2,1,2012-2014
229,48459,"""Upshur, (TX)""",18.0,17.5 - 20.2 (31),2,1,2012-2014
230,48461,"""Upton, (TX)""",-1.0,,2,1,2012-2014
231,48463,"""Uvalde, (TX)""",23.7,20.3 - 38.7 (34),2,1,2012-2014
232,48465,"""Val Verde, (TX)""",17.0,15.4 - 17.4 (36),2,1,2012-2014
233,48467,"""Van Zandt, (TX)""",15.3,13.4 - 15.3 (35),2,1,2012-2014
234,48469,"""Victoria, (TX)""",15.0,13.4 - 15.3 (35),2,1,2012-2014
235,48471,"""Walker, (TX)""",16.6,15.4 - 17.4 (36),2,1,2012-2014
236,48473,"""Waller, (TX)""",15.4,15.4 - 17.4 (36),2,1,2012-2014
237,48475,"""Ward, (TX)""",-1.0,,2,1,2012-2014
238,48477,"""Washington, (TX)""",15.6,15.4 - 17.4 (36),2,1,2012-2014
239,48479,"""Webb, (TX)""",18.0,17.5 - 20.2 (31),2,1,2012-2014
240,48481,"""Wharton, (TX)""",20.5,20.3 - 38.7 (34),2,1,2012-2014
241,48483,"""Wheeler, (TX)""",-1.0,,2,1,2012-2014
242,48485,"""Wichita, (TX)""",15.7,15.4 - 17.4 (36),2,1,2012-2014
243,48487,"""Wilbarger, (TX)""",19.2,17.5 - 20.2 (31),2,1,2012-2014
244,48489,"""Willacy, (TX)""",-1.0,,2,1,2012-2014
245,48491,"""Williamson, (TX)""",12.1,6.9 - 13.3 (34),2,1,2012-2014
246,48493,"""Wilson, (TX)""",20.2,17.5 - 20.2 (31),2,1,2012-2014
247,48495,"""Winkler, (TX)""",-1.0,,2,1,2012-2014
248,48497,"""Wise, (TX)""",16.1,15.4 - 17.4 (36),2,1,2012-2014
249,48499,"""Wood, (TX)""",16.0,15.4 - 17.4 (36),2,1,2012-2014
250,48501,"""Yoakum, (TX)""",-1.0,,2,1,2012-2014
251,48503,"""Young, (TX)""",17.6,17.5 - 20.2 (31),2,1,2012-2014
252,48505,"""Zapata, (TX)""",18.1,17.5 - 20.2 (31),2,1,2012-2014
253,48507,"""Zavala, (TX)""",32.4,20.3 - 38.7 (34),2,1,2012-2014
0,48001,"""Anderson, (TX)""",64.9,63.6 - 75.5 (16),1,2,2013-2015
1,48003,"""Andrews, (TX)""",-1.0,,1,2,2013-2015
2,48005,"""Angelina, (TX)""",71.5,63.6 - 75.5 (16),1,2,2013-2015
3,48007,"""Aransas, (TX)""",-1.0,,1,2,2013-2015
4,48009,"""Archer, (TX)""",-1.0,,1,2,2013-2015
5,48011,"""Armstrong, (TX)""",-1.0,,1,2,2013-2015
6,48013,"""Atascosa, (TX)""",-1.0,,1,2,2013-2015
7,48015,"""Austin, (TX)""",72.4,63.6 - 75.5 (16),1,2,2013-2015
8,48017,"""Bailey, (TX)""",-1.0,,1,2,2013-2015
9,48019,"""Bandera, (TX)""",-1.0,,1,2,2013-2015
10,48021,"""Bastrop, (TX)""",54.4,48.6 - 57.4 (17),1,2,2013-2015
11,48023,"""Baylor, (TX)""",-1.0,,1,2,2013-2015
12,48025,"""Bee, (TX)""",-1.0,,1,2,2013-2015
13,48027,"""Bell, (TX)""",76.7,75.6 - 158.4 (15),1,2,2013-2015
14,48029,"""Bexar, (TX)""",36.1,26.5 - 48.5 (16),1,2,2013-2015
15,48031,"""Blanco, (TX)""",-1.0,,1,2,2013-2015
16,48033,"""Borden, (TX)""",-1.0,,1,2,2013-2015
17,48035,"""Bosque, (TX)""",-1.0,,1,2,2013-2015
18,48037,"""Bowie, (TX)""",66.7,63.6 - 75.5 (16),1,2,2013-2015
19,48039,"""Brazoria, (TX)""",50.3,48.6 - 57.4 (17),1,2,2013-2015
20,48041,"""Brazos, (TX)""",52.3,48.6 - 57.4 (17),1,2,2013-2015
21,48043,"""Brewster, (TX)""",-1.0,,1,2,2013-2015
22,48045,"""Briscoe, (TX)""",-1.0,,1,2,2013-2015
23,48047,"""Brooks, (TX)""",-1.0,,1,2,2013-2015
24,48049,"""Brown, (TX)""",-1.0,,1,2,2013-2015
25,48051,"""Burleson, (TX)""",65.7,63.6 - 75.5 (16),1,2,2013-2015
26,48053,"""Burnet, (TX)""",-1.0,,1,2,2013-2015
27,48055,"""Caldwell, (TX)""",93.7,75.6 - 158.4 (15),1,2,2013-2015
